LON,LAT,NUMBER,STREET,CITY,DISTRICT,REGION,POSTCODE,ID
25.4860274,65.0080106,15,Syrjäkatu,,,,,
25.4857341,65.0078218,17,Syrjäkatu,,,,,
25.4854349,65.0075978,19,Syrjäkatu,,,,,
25.4851207,65.0073866,21,Syrjäkatu,,,,,
25.4847619,65.0071423,23,Syrjäkatu,,,,,
25.4860564,65.0068014,24,Puutarhakatu,,,,,
25.4863912,65.0070221,22,Puutarhakatu,,,,,
25.4867096,65.0072547,20,Puutarhakatu,,,,,
25.4870035,65.0074634,18,Puutarhakatu,,,,,
25.4872995,65.0076657,16,Puutarhakatu,,,,,
25.4875491,65.0078475,14,Puutarhakatu,,,,,
25.4864109,65.0066808,27,Puutarhakatu,,,,,
25.4880211,65.0077743,15,Puutarhakatu,,,,,
25.4877403,65.0075863,17,Puutarhakatu,,,,,
25.4261117,65.1002035,112,Kalimentie,,,,,
25.4875109,65.0074348,19,Puutarhakatu,,,,,
25.4872061,65.0072219,21,Puutarhakatu,,,,,
25.3963425,65.0791521,1,Karhulantie,,,,,
25.486949,65.0070466,23,Puutarhakatu,,,,,
25.3946931,65.0788001,4,Tanttutie,,,,,
25.4866639,65.0068451,25,Puutarhakatu,,,,,
25.3935966,65.0781106,2,Taaplarintie,,,,,
25.4875751,65.0065481,26,Karjakatu,,,,,
25.3945318,65.0782406,1,Tanttutie,,,,,
25.4879282,65.0067942,24,Karjakatu,,,,,
25.4881651,65.0069363,22,Karjakatu,,,,,
25.4884359,65.0071177,20,Karjakatu,,,,,
25.4886819,65.007288,18,Karjakatu,,,,,
25.4889551,65.0074851,16,Karjakatu,,,,,
25.4904344,65.0094233,1,Puutarhakatu,,,,,
25.3912203,65.0805592,5,Itälahdenkuja,,,,,
25.4901498,65.0092179,3,Puutarhakatu,,,,,
25.3928739,65.0803928,1,Itälahdenkuja,,,,,
25.4898383,65.0090122,5,Puutarhakatu,,,,,
25.3929149,65.0799484,2,Heikkisenkuja,,,,,
25.4895786,65.0088276,7,Puutarhakatu,,,,,
25.3918934,65.0799302,4,Heikkisenkuja,,,,,
25.4892406,65.0085987,9,Puutarhakatu,,,,,
25.3940117,65.0802821,9,Itälahdentie,,,,,
25.4890309,65.0084659,11,Puutarhakatu,,,,,
25.3966051,65.0799784,1,Itälahdentie,,,,,
25.4887865,65.008286,13,Puutarhakatu,,,,,
25.4241695,65.0989015,8,Radanvarsi,,,,,
25.3967549,65.0793283,47,Pateniementie,,,,,
25.4897013,65.007994,14,Karjakatu,,,,,
25.3968981,65.0800495,2,Itälahdentie,,,,,
25.4900162,65.0081911,12,Karjakatu,,,,,
25.3938439,65.0808854,16,Ikosentie,,,,,
25.4902764,65.0083685,10,Karjakatu,,,,,
25.3939503,65.081342,20,Ikosentie,,,,,
25.4904913,65.0085082,8,Karjakatu,,,,,
25.3920845,65.0814875,13,Korttitie,,,,,
25.4908356,65.0087428,6,Karjakatu,,,,,
25.3936167,65.0812745,23,Ikosentie,,,,,
25.4911409,65.0089526,4,Karjakatu,,,,,
25.393515,65.0807497,19,Ikosentie,,,,,
25.4913965,65.0091293,2,Karjakatu,,,,,
25.4253315,65.1001453,108,Kalimentie,,,,,
25.4917744,65.0090288,1,Karjakatu,,,,,
25.4233737,65.0994636,2,Radanvarsi,,,,,
25.391624,65.0809767,26,Korttitie,,,,,
25.4915089,65.0088507,3,Karjakatu,,,,,
25.4242421,65.0998713,102,Kalimentie,,,,,
25.4911514,65.0085968,5,Karjakatu,,,,,
25.3960274,65.0818348,1,Tokantie,,,,,
25.490972,65.0084703,7,Karjakatu,,,,,
25.396885,65.0826345,7,Valkamantie,,,,,
25.5025046,64.9938272,29a,Haapanatie,,,,,
25.5024633,64.9937229,29b,Haapanatie,,,,,
25.6286538,64.9463147,160,Kummunkankaantie,,,,,
25.5023335,64.9936328,31a,Haapanatie,,,,,
25.5022627,64.9935358,31b,Haapanatie,,,,,
25.495897,64.9936371,27,Sorsatie,,,,,
25.4963036,64.9935177,40,Haapanatie,,,,,
25.4987955,64.9930903,36,Haapanatie,,,,,
25.6561263,64.9364855,,Juurussuontie,,,,,
25.4934659,64.9962004,8,Hanhitie,,,,,
25.4905271,64.9954002,3,Kaakkuritie,,,,,
25.5007564,64.9926046,33,Haapanatie,,,,,
25.4948892,64.9928932,29,Sorsatie,,,,,
25.4950903,64.9890271,3,Kaislatie,,,,,
25.4969798,64.9889642,5,Kaislatie,,,,,
25.4989101,64.9888998,7,Kaislatie,,,,,
25.5002514,64.9888254,9,Kaislatie,,,,,
25.5005258,64.9886134,11,Kaislatie,,,,,
25.5004151,64.9880389,13,Kaislatie,,,,,
25.4987275,64.9875502,14,Kihokkitie,,,,,
25.4974441,64.9874465,12,Kihokkitie,,,,,
25.4960326,64.9873221,10,Kihokkitie,,,,,
25.4946717,64.9873588,8,Kihokkitie,,,,,
25.4942352,64.9876885,6,Kihokkitie,,,,,
25.4937239,64.9880906,4,Kihokkitie,,,,,
25.4931158,64.9884745,2,Kihokkitie,,,,,
25.4936708,64.9889159,2,Kaislatie,,,,,
25.4936063,64.9884858,1,Kihokkitie,,,,,
25.4951335,64.9888637,4,Kaislatie,,,,,
25.4969936,64.988794,6,Kaislatie,,,,,
25.4987811,64.9887357,8,Kaislatie,,,,,
25.4981686,64.9876856,7,Kihokkitie,,,,,
25.4994136,64.9877625,9,Kihokkitie,,,,,
25.4963418,64.9875195,5,Kihokkitie,,,,,
25.4941673,64.9880898,3,Kihokkitie,,,,,
25.4922923,64.9891318,1a,Kaislatie,,,,,
25.4930769,64.9891167,1b,Kaislatie,,,,,
25.5041358,64.9818184,3,Postiljoonintie,,,,,
25.504611,64.9816625,5,Postiljoonintie,,,,,
25.5047465,64.981612,7,Postiljoonintie,,,,,
25.5049602,64.9815388,9,Postiljoonintie,,,,,
25.505,64.9813845,11,Postiljoonintie,,,,,
25.5050458,64.9812249,13,Postiljoonintie,,,,,
25.5051242,64.9808977,15,Postiljoonintie,,,,,
25.5051679,64.9807036,17,Postiljoonintie,,,,,
25.5052217,64.9805226,19,Postiljoonintie,,,,,
25.5053287,64.9803222,21,Postiljoonintie,,,,,
25.5055089,64.9801556,23,Postiljoonintie,,,,,
25.5056696,64.9799872,25,Postiljoonintie,,,,,
25.5058333,64.9797289,27,Postiljoonintie,,,,,
25.5059054,64.9794886,29,Postiljoonintie,,,,,
25.5059505,64.9792795,31,Postiljoonintie,,,,,
25.4393107,65.0443432,1,Venhotie,,,,,
25.5060079,64.9791736,33,Postiljoonintie,,,,,
25.5062382,64.9789363,35,Postiljoonintie,,,,,
25.5064074,64.9787501,37,Postiljoonintie,,,,,
25.506583,64.9785258,39,Postiljoonintie,,,,,
25.5066367,64.9783469,41,Postiljoonintie,,,,,
25.5066823,64.9781753,43,Postiljoonintie,,,,,
25.4396018,65.0465752,117,Ketjutie,,,,,
25.5067321,64.977996,45,Postiljoonintie,,,,,
25.4398147,65.0462711,115,Ketjutie,,,,,
25.5067726,64.9778114,47,Postiljoonintie,,,,,
25.5049227,64.977991,7,Postikellonkuja,,,,,
25.5052588,64.9779728,5,Postikellonkuja,,,,,
25.5056249,64.978078,3,Postikellonkuja,,,,,
25.5060744,64.9781037,1,Postikellonkuja,,,,,
25.5043446,64.9785903,9,Jalkapostinkuja,,,,,
25.5045945,64.9785711,7,Jalkapostinkuja,,,,,
25.4399449,65.0463286,114,Ketjutie,,,,,
25.5050564,64.9786805,5,Jalkapostinkuja,,,,,
25.5054647,64.9787041,3,Jalkapostinkuja,,,,,
25.5059304,64.9787245,1,Jalkapostinkuja,,,,,
25.5059827,64.9782118,2,Postikellonkuja,,,,,
25.5055456,64.9781959,4,Postikellonkuja,,,,,
25.5051897,64.9781785,6,Postikellonkuja,,,,,
25.504173,64.97921,7,Postitorvenkuja,,,,,
25.5044993,64.9792029,5,Postitorvenkuja,,,,,
25.5048848,64.9793094,3,Postitorvenkuja,,,,,
25.5054562,64.9793367,1,Postitorvenkuja,,,,,
25.5054546,64.9788194,2,Jalkapostinkuja,,,,,
25.5050139,64.9787987,4,Jalkapostinkuja,,,,,
25.5045956,64.978783,6,Jalkapostinkuja,,,,,
25.5031188,64.9798009,11,Ratsupostinkuja,,,,,
25.5034688,64.9797878,9,Ratsupostinkuja,,,,,
25.5038732,64.9798991,7,Ratsupostinkuja,,,,,
25.5043164,64.9799117,5,Ratsupostinkuja,,,,,
25.4408164,65.0455816,110a,Ketjutie,,,,,
25.4405928,65.0457605,110b,Ketjutie,,,,,
25.504721,64.979931,3,Ratsupostinkuja,,,,,
25.4417555,65.0458666,27,Mastotie,,,,,
25.5051488,64.9799472,1,Ratsupostinkuja,,,,,
25.5052802,64.9794464,2,Postitorvenkuja,,,,,
25.5048629,64.9794542,4,Postitorvenkuja,,,,,
25.5044675,64.9794048,6,Postitorvenkuja,,,,,
25.5035055,64.9799932,8,Ratsupostinkuja,,,,,
25.5039824,64.9800086,6,Ratsupostinkuja,,,,,
25.4427624,65.0444495,102,Ketjutie,,,,,
25.5043345,64.9800386,4,Ratsupostinkuja,,,,,
25.5047381,64.9800554,2,Ratsupostinkuja,,,,,
25.5043314,64.9815694,4,Postiljoonintie,,,,,
25.5046914,64.9813136,6,Postiljoonintie,,,,,
25.504738,64.9811269,8,Postiljoonintie,,,,,
25.504788,64.9809369,10,Postiljoonintie,,,,,
25.4584022,65.0109975,4,Saunaranta,,,,,
25.4587778,65.0108955,8,Saunaranta,,,,,
25.4581657,65.010682,7,Nummikatu,,,,,
25.5866805,64.9816899,4,Mäkirinne,,,,,
25.4579114,65.0107478,3,Nummikatu,,,,,
25.5867791,64.9817492,3,Mäkirinne,,,,,
25.4580748,65.0110853,2,Saunaranta,,,,,
25.5870284,64.9828664,9,Maikkulanrinne,,,,,
25.4573643,65.0109056,1,Nummikatu,,,,,
25.5871072,64.9831712,2,Rantarinne,,,,,
25.4572166,65.0107934,2,Nummikatu,,,,,
25.587303,64.9834464,4,Rantarinne,,,,,
25.4567821,65.0103937,3,Saarankatu,,,,,
25.4567909,65.0105784,7,Merikatu,,,,,
25.4570551,65.0103171,5,Saarankatu,,,,,
25.5887662,64.9832225,4,Louhikkorinne,,,,,
25.4573343,65.0102418,7,Saarankatu,,,,,
25.5882485,64.9835703,2a,Louhikkorinne,,,,,
25.4577896,65.0101082,9,Saarankatu,,,,,
25.4060511,65.0708608,6,Seelarinpolku,,,,,
25.5888903,64.9834561,2,Louhikkorinne,,,,,
25.458049,65.0100466,11,Saarankatu,,,,,
25.4587817,65.0099869,8,Maunonkatu,,,,,
25.4589248,65.0101003,6,Maunonkatu,,,,,
25.4586266,65.0104106,10,Nummikatu,,,,,
25.4583559,65.0104828,8,Nummikatu,,,,,
25.5867708,64.9830562,1,Rantarinne,,,,,
25.4580529,65.0105655,6,Nummikatu,,,,,
25.4320105,65.0759051,20,Vahtolanpolku,,,,,
25.4575617,65.0106989,4,Nummikatu,,,,,
25.581885,64.9834917,244,Kajaanintie,,,,,
25.4603625,65.0106793,1,Maunonkatu,,,,,
25.4599567,65.010193,13,Nummikatu,,,,,
25.4597677,65.0092765,13,Rantakatu,,,,,
25.4604394,65.0091073,28,Aleksanterinkatu,,,,,
25.460354,65.0096832,12,Rantakatu,,,,,
25.4609631,65.0094603,24,Aleksanterinkatu,,,,,
25.5862641,64.9717861,5,Kaskiahontie,,,,,
25.5851599,64.9705392,10,Mansikka-Ahontie,,,,,
25.4613468,65.0104911,9,Rantakatu,,,,,
25.4620526,65.0101871,18,Aleksanterinkatu,,,,,
25.5836928,64.9706569,11,Marja-Ahontie,,,,,
25.4608377,65.0101381,10,Rantakatu,,,,,
25.4615656,65.0098551,22,Aleksanterinkatu,,,,,
25.5854283,64.9705919,9,Mansikka-Ahontie,,,,,
25.5873269,64.9707157,7,Ahoniityntie,,,,,
25.5890399,64.9696651,18,Iinatintie,,,,,
25.5879518,64.9688134,21,Iinatintie,,,,,
25.5893048,64.9695472,15,Iinatintie,,,,,
25.5897765,64.969801,13,Iinatintie,,,,,
25.5953946,64.9728576,3,Kaskiahonkuja,,,,,
25.4792273,65.0634545,2,Raimontie,,,,,
25.5154806,64.9703632,3,Villiperäntie,,,,,
25.463489,65.0101904,6,Sepänkatu,,,,,
25.4627036,65.0101233,41,Aleksanterinkatu,,,,,
25.5181813,64.9699929,11,Sovantie,,,,,
25.4624469,65.0099508,43,Aleksanterinkatu,,,,,
25.5188415,64.9700723,11b,Sovantie,,,,,
25.4638329,65.0101032,8,Sepänkatu,,,,,
25.46417,65.0097992,42,Torikatu,,,,,
25.4628576,65.009408,19,Nummikatu,,,,,
25.4622693,65.0095793,17,Nummikatu,,,,,
25.4621709,65.0097622,47,Aleksanterinkatu,,,,,
25.5261713,64.969036,2,Vällytie,,,,,
25.5209136,64.9668219,8,Ananderintie,,,,,
25.4623652,65.0085728,54,Torikatu,,,,,
25.4617565,65.008594,9,Heinätorinkatu,,,,,
25.4625981,65.0087518,52,Torikatu,,,,,
25.5395738,64.9639348,3,Lapinrauniontie,,,,,
25.4625167,65.0093411,18,Nummikatu,,,,,
25.4616284,65.0094119,49,Aleksanterinkatu,,,,,
25.4630322,65.0090233,50,Torikatu,,,,,
25.4611165,65.0090581,55,Aleksanterinkatu,,,,,
25.3961916,65.0825659,8,Tokantie,,,,,
25.490658,65.008269,9,Karjakatu,,,,,
25.3962363,65.0823853,6,Tokantie,,,,,
25.4904097,65.0080908,11,Karjakatu,,,,,
25.3962909,65.0820799,4,Tokantie,,,,,
25.4901115,65.0078989,13,Karjakatu,,,,,
25.4910433,65.0076139,14,Teuvo Pakkalan Katu,,,,,
25.4231568,65.0976106,18,Radanvarsi,,,,,
25.491356,65.0078346,12,Teuvo Pakkalan Katu,,,,,
25.4232081,65.0985084,12,Radanvarsi,,,,,
25.3977463,65.0814533,4,Korttitie,,,,,
25.4916112,65.008011,10,Teuvo Pakkalan Katu,,,,,
25.4230937,65.0979025,14,Radanvarsi,,,,,
25.3981384,65.0813999,2,Korttitie,,,,,
25.4919207,65.0082104,8,Teuvo Pakkalan Katu,,,,,
25.3963392,65.0818245,2,Tokantie,,,,,
25.4921822,65.0083917,6,Teuvo Pakkalan Katu,,,,,
25.397094,65.081541,6,Korttitie,,,,,
25.4925918,65.0086606,4,Teuvo Pakkalan Katu,,,,,
25.4927321,65.0087699,2,Teuvo Pakkalan Katu,,,,,
25.489304,65.0064346,24,Teuvo Pakkalan Katu,,,,,
25.4880385,65.0064839,25,Karjakatu,,,,,
25.4894171,65.0074236,15,Karjakatu,,,,,
25.4891337,65.0072296,17,Karjakatu,,,,,
25.4888571,65.0070581,19,Karjakatu,,,,,
25.4885994,65.0068777,21,Karjakatu,,,,,
25.4883259,65.0066892,23,Karjakatu,,,,,
25.4895685,65.0066076,22,Teuvo Pakkalan Katu,,,,,
25.3975996,65.0827438,8,Valkamantie,,,,,
25.4898543,65.0067995,20,Teuvo Pakkalan Katu,,,,,
25.3969756,65.0828476,10,Valkamantie,,,,,
25.4901052,65.0069754,18,Teuvo Pakkalan Katu,,,,,
25.4903504,65.0071323,16,Teuvo Pakkalan Katu,,,,,
25.4884808,65.0106091,1,Tehtaankatu,,,,,
25.4901317,65.0101731,3,Tehtaankatu,,,,,
25.4917747,65.0097352,5,Tehtaankatu,,,,,
25.4888684,65.011522,1,Ratakatu,,,,,
25.4070641,65.0733361,4,Kylmäsentie,,,,,
25.4079185,65.0734382,5,Kylmäsentie,,,,,
25.4040694,65.0740552,28,Hämäläntie,,,,,
25.4017885,65.0741318,24,Pateniementie,,,,,
25.4014703,65.0743589,12,Väliahontie,,,,,
25.402019,65.0740055,22,Pateniementie,,,,,
25.4066219,65.0752747,41,Hämäläntie,,,,,
25.4062071,65.0751158,39,Hämäläntie,,,,,
25.6162045,65.0596615,6,Vesalanmäentie,,,,,
25.624076,65.0590943,14,Pistokuja,,,,,
25.6003851,65.064238,46,Itärinteentie,,,,,
25.600659,65.063984,40,Itärinteentie,,,,,
25.6156177,65.0601624,8,Vesalanmäentie,,,,,
25.6152881,65.0604218,10,Vesalanmäentie,,,,,
25.6019122,65.0620803,16,Itärinteentie,,,,,
25.6027192,65.0624367,22,Itärinteentie,,,,,
25.6146997,65.0608914,12,Vesalanmäentie,,,,,
25.6141461,65.0613324,14,Vesalanmäentie,,,,,
25.6099898,65.0644213,30,Vesalanmäentie,,,,,
25.6171584,65.0605546,3,Viertolantie,,,,,
25.6168703,65.0607896,5,Viertolantie,,,,,
25.4047142,65.0762152,10,Tällärintie,,,,,
25.6165184,65.0610707,7,Viertolantie,,,,,
25.4053861,65.0758757,29,Väliahontie,,,,,
25.4916683,65.0048927,6,Kaukovainionkatu,,,,,
25.4913987,65.004681,1,Taipaleentie,,,,,
25.491635,65.0044281,1,Summantie,,,,,
25.6153443,65.0612768,18,Viertolantie,,,,,
25.4016511,65.0758882,6,Leppäluodontie,,,,,
25.4921773,65.004903,8,Kaukovainionkatu,,,,,
25.6126538,65.062105,17,Vesalanmäentie,,,,,
25.4020062,65.076088,8,Leppäluodontie,,,,,
25.4919368,65.0044182,3,Summantie,,,,,
25.4023396,65.0762791,10,Leppäluodontie,,,,,
25.492448,65.0049003,10,Kaukovainionkatu,,,,,
25.6193718,65.057801,7,Rajakuja,,,,,
25.3992736,65.0760521,40,Pateniementie,,,,,
25.4924433,65.0044262,5,Summantie,,,,,
25.6207351,65.0580182,11,Rajakuja,,,,,
25.3991755,65.0762174,42,Pateniementie,,,,,
25.4928557,65.0048963,12,Kaukovainionkatu,,,,,
25.4928662,65.0044343,7,Summantie,,,,,
25.6162911,65.0615693,16,Viertolantie,,,,,
25.4933219,65.0048978,14,Kaukovainionkatu,,,,,
25.6168713,65.0610765,14,Viertolantie,,,,,
25.4933029,65.00443,9,Summantie,,,,,
25.6172584,65.060763,12,Viertolantie,,,,,
25.4937294,65.0048906,16,Kaukovainionkatu,,,,,
25.6174874,65.0605866,10,Viertolantie,,,,,
25.4937326,65.0044287,11,Summantie,,,,,
25.4941595,65.0048986,18,Kaukovainionkatu,,,,,
25.6188388,65.0617514,3,Tuoreenmaanarontie,,,,,
25.4941551,65.0044307,13,Summantie,,,,,
25.4945895,65.0049036,20,Kaukovainionkatu,,,,,
25.4053165,65.0763716,11,Tällärintie,,,,,
25.4945262,65.0044239,15,Summantie,,,,,
25.4026399,65.0772552,2,Puhakantie,,,,,
25.4949532,65.0048938,22,Kaukovainionkatu,,,,,
25.607275,65.064917,36,Marjakankaantie,,,,,
25.4033721,65.0772439,4,Puhakantie,,,,,
25.4949775,65.0044194,17,Summantie,,,,,
25.4042577,65.077229,8,Puhakantie,,,,,
25.495383,65.0048956,24,Kaukovainionkatu,,,,,
25.4046402,65.0772232,10,Puhakantie,,,,,
25.4953928,65.0044214,19,Summantie,,,,,
25.5048402,64.9807766,12,Postiljoonintie,,,,,
25.50384,64.9817156,1,Postiljoonintie,,,,,
25.5038226,64.9816711,2,Postiljoonintie,,,,,
25.5038978,64.9805848,17,Snellmanintie,,,,,
25.5018399,64.9807333,2,Kuriirinkuja,,,,,
25.5023747,64.9811778,4,Kuriirinkuja,,,,,
25.5017254,64.9809156,1,Kuriirinkuja,,,,,
25.5003702,64.9817127,2,Arvopostinkuja,,,,,
25.4421652,65.045764,30,Mastotie,,,,,
25.5009639,64.9818913,4,Arvopostinkuja,,,,,
25.5009019,64.9820919,6,Arvopostinkuja,,,,,
25.4426908,65.0452292,23,Mastotie,,,,,
25.5001127,64.9818381,3,Arvopostinkuja,,,,,
25.4995212,64.9814332,1,Arvopostinkuja,,,,,
25.4431598,65.0449694,21,Mastotie,,,,,
25.4945917,64.9827863,2,Postipojankuja,,,,,
25.4962555,64.9821117,9,Snellmanintie,,,,,
25.4943104,64.9828798,1,Postipojankuja,,,,,
25.4937139,64.9830078,3,Postipojankuja,,,,,
25.4927074,64.9845561,2,Postimestarintie,,,,,
25.4933389,64.984574,4,Postimestarintie,,,,,
25.494978,64.9850549,8b,Postimestarintie,,,,,
25.4970755,64.9851502,12,Postimestarintie,,,,,
25.4983695,64.9852164,14,Postimestarintie,,,,,
25.4997043,64.985216,16,Postimestarintie,,,,,
25.5005612,64.98459,18,Postimestarintie,,,,,
25.4944539,64.9850355,8a,Postimestarintie,,,,,
25.4945131,64.9843823,6,Postimestarintie,,,,,
25.4956445,64.9850883,10a,Postimestarintie,,,,,
25.496527,64.9847395,10b,Postimestarintie,,,,,
25.5009259,64.9848345,11,Postimestarintie,,,,,
25.5010242,64.9844249,13,Postimestarintie,,,,,
25.5015428,64.984316,15,Postimestarintie,,,,,
25.4461421,65.0434277,4,Takilatie,,,,,
25.5016121,64.9841243,17,Postimestarintie,,,,,
25.5014986,64.983918,19,Postimestarintie,,,,,
25.5010943,64.9841117,21,Postimestarintie,,,,,
25.500726,64.9840981,22,Postimestarintie,,,,,
25.4867638,64.9840879,8,Joulumerkintie,,,,,
25.4873059,64.9841648,6,Joulumerkintie,,,,,
25.4876704,64.9837494,4,Joulumerkintie,,,,,
25.4916997,64.9843274,2,Snellmanintie,,,,,
25.4875108,64.9836208,11,Joulumerkintie,,,,,
25.4863078,64.9841089,15,Joulumerkintie,,,,,
25.4868439,64.9838971,13,Joulumerkintie,,,,,
25.4880881,64.9828009,7,Joulumerkintie,,,,,
25.4885446,64.9830071,5,Joulumerkintie,,,,,
25.4890181,64.983066,3,Joulumerkintie,,,,,
25.4880865,64.9824471,9,Joulumerkintie,,,,,
25.4921885,64.9811135,6,Ahmalantie,,,,,
25.4903986,64.9832401,1,Joulumerkintie,,,,,
25.4926729,64.981184,7,Ahmalantie,,,,,
25.4927019,64.9807216,9,Ahmalantie,,,,,
25.4928299,64.9805329,11,Ahmalantie,,,,,
25.492726,64.9812762,5,Ahmalantie,,,,,
25.4929694,64.9815701,3,Ahmalantie,,,,,
25.4936013,64.9820068,1,Ahmalantie,,,,,
25.4956844,64.9818435,10,Snellmanintie,,,,,
25.495445,64.9803989,20,Rinnekuja,,,,,
25.4954408,64.9801798,18,Rinnekuja,,,,,
25.4954146,64.9799532,16,Rinnekuja,,,,,
25.4953988,64.9797709,14,Rinnekuja,,,,,
25.4953818,64.9796374,12,Rinnekuja,,,,,
25.4946616,64.9798917,7,Rinnekuja,,,,,
25.4935404,64.9797467,1,Rinnekuja,,,,,
25.4929792,64.980005,15,Ahmalantie,,,,,
25.4951982,64.9802385,11,Rinnekuja,,,,,
25.4951115,64.979516,6,Rinnekuja,,,,,
25.4954046,64.9794475,8,Rinnekuja,,,,,
25.4957639,64.9793636,10,Rinnekuja,,,,,
25.4972949,64.9803185,8,Kenttäpostinkuja,,,,,
25.4991633,64.9799808,2,Kenttäpostinkuja,,,,,
25.4977902,64.9802738,6,Kenttäpostinkuja,,,,,
25.4983373,64.9801587,4,Kenttäpostinkuja,,,,,
25.4970865,64.979264,13,Veijolankuja,,,,,
25.4971293,64.9794508,12,Veijolankuja,,,,,
25.4972801,64.9794405,10,Veijolankuja,,,,,
25.4978935,64.979306,8,Veijolankuja,,,,,
25.4985505,64.9791627,6,Veijolankuja,,,,,
25.4990765,64.9790514,4,Veijolankuja,,,,,
25.499719,64.978915,2,Veijolankuja,,,,,
25.5000915,64.9796735,4,Kenttäpostintie,,,,,
25.4992748,64.9798234,3,Kenttäpostinkuja,,,,,
25.498892,64.9799152,5,Kenttäpostinkuja,,,,,
25.4980073,64.9801044,7,Kenttäpostinkuja,,,,,
25.497042,64.9801173,9,Kenttäpostinkuja,,,,,
25.4976642,64.9792349,11,Veijolankuja,,,,,
25.498432,64.9790618,9,Veijolankuja,,,,,
25.4990863,64.9789212,7,Veijolankuja,,,,,
25.4994917,64.9788324,5,Veijolankuja,,,,,
25.4999442,64.9787574,3,Veijolankuja,,,,,
25.500472,64.9788174,1,Veijolankuja,,,,,
25.5002168,64.9799386,1,Kenttäpostintie,,,,,
25.5004513,64.9795701,3,Kenttäpostintie,,,,,
25.5006132,64.9793098,5,Kenttäpostintie,,,,,
25.5008342,64.9789716,7,Kenttäpostintie,,,,,
25.5438231,65.002454,41,Isterintie,,,,,
25.4285705,65.0364503,20,Tervahovintie,,,,,
25.5441224,65.0026468,43,Isterintie,,,,,
25.5372729,65.0028927,21,Lämsäntie,,,,,
25.5374676,65.0027393,23,Lämsäntie,,,,,
25.5376787,65.0025886,25,Lämsäntie,,,,,
25.4611116,65.0087705,5,Heinätorinkatu,,,,,
25.5231074,64.9565062,1,Metsokankaantie,,,,,
25.5286187,64.9572561,3,Metsokankaantie,,,,,
25.5254644,64.9567103,5,Metsokankaantie,,,,,
25.463419,65.0081342,11,Heinätorinkatu,,,,,
25.4629447,65.0084591,43,Torikatu,,,,,
25.4643112,65.0080821,42,Kirkkokatu,,,,,
25.4637639,65.0089848,22,Nummikatu,,,,,
25.4633383,65.0087363,37,Torikatu,,,,,
25.4642989,65.0088538,24,Nummikatu,,,,,
25.5463369,64.9617831,2,Palokärjentie,,,,,
25.4650368,65.0086527,28,Nummikatu,,,,,
25.4648043,65.0083067,36,Kirkkokatu,,,,,
25.5477354,64.9617327,1,Tepontie,,,,,
25.548205,64.9619086,3,Tepontie,,,,,
25.548675,64.9620892,5,Tepontie,,,,,
25.5491666,64.9622649,7,Tepontie,,,,,
25.5496253,64.9624409,9,Tepontie,,,,,
25.5500959,64.9626307,11,Tepontie,,,,,
25.5505205,64.9627839,13,Tepontie,,,,,
25.5509067,64.9630303,15,Tepontie,,,,,
25.5506059,64.9626206,12,Tepontie,,,,,
25.5511398,64.9628298,14,Tepontie,,,,,
25.5514658,64.9610691,13,Palokärjentie,,,,,
25.4642569,65.0094415,33,Torikatu,,,,,
25.4641795,65.0090445,23,Nummikatu,,,,,
25.5522538,64.9613,15,Palokärjentie,,,,,
25.465871,65.0090092,30,Kirkkokatu,,,,,
25.5520108,64.9620385,6,Palokärjenkuja,,,,,
25.5530232,64.9641469,2,Hippiäiskuja,,,,,
25.5527562,64.9638042,4,Hippiäiskuja,,,,,
25.5524979,64.9634684,6,Hippiäiskuja,,,,,
25.4647332,65.0088935,25,Nummikatu,,,,,
25.4655195,65.0087833,34,Kirkkokatu,,,,,
25.5533262,64.9638332,3,Hippiäiskuja,,,,,
25.5537025,64.964292,1,Hippiäiskuja,,,,,
25.5578989,64.9625645,8,Pohjantikankuja,,,,,
25.5588387,64.9623896,6,Pohjantikankuja,,,,,
25.5593896,64.963065,4,Pohjantikankuja,,,,,
25.5596038,64.9622474,2,Pohjantikankuja,,,,,
25.5615945,64.9618892,1,Kivitaskunkuja,,,,,
25.4666925,65.0095852,26,Kirkkokatu,,,,,
25.4662141,65.0096094,9,Sepänkatu,,,,,
25.5625935,64.9617722,3,Kivitaskunkuja,,,,,
25.4670727,65.010338,8,Albertinkatu,,,,,
25.4672056,65.0099282,24,Kirkkokatu,,,,,
25.5630935,64.9617213,5,Kivitaskunkuja,,,,,
25.4663876,65.0105206,6,Albertinkatu,,,,,
25.4657693,65.010478,25,Torikatu,,,,,
25.562918,64.9615862,7,Kivitaskunkuja,,,,,
25.4654643,65.0102783,27,Torikatu,,,,,
25.5632235,64.9614866,6,Kivitaskunkuja,,,,,
25.4653306,65.0098521,7,Sepänkatu,,,,,
25.4651189,65.0100396,29,Torikatu,,,,,
25.4206366,65.0629537,2,Neilikkatie,,,,,
25.5623555,64.9615921,4,Kivitaskunkuja,,,,,
25.5614549,64.9617537,2,Kivitaskunkuja,,,,,
25.5602804,64.9607106,1,Västäräkinkuja,,,,,
25.5613148,64.9605831,3,Västäräkinkuja,,,,,
25.5619104,64.9605312,5,Västäräkinkuja,,,,,
25.467741,65.0104079,22,Kirkkokatu,,,,,
25.467272,65.0104354,7,Albertinkatu,,,,,
25.561699,64.9603964,7,Västäräkinkuja,,,,,
